
msd: manmade.concrete.pavingconcrete.solid.all.0092uuu_cnc.jhu.becknic.spectrum.txt is closest to: rock.sedimentary.dolomite.solid.all.ro368.usgs.perknic.spectrum.txt w/ score: 1.518
Actual closest compound, mineral.silicate.nesosilicate.coarse.tir.almandine_1.jhu.nicolet.spectrum.txt, was 251 spectrum from closest

msd: mineral.silicate.nesosilicate.coarse.vswir.ns-1a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.beckman.spectrum.txt w/ score: 3.856
Actual closest compound, mineral.silicate.nesosilicate.coarse.vswir.ns-1a.jpl.perkin.spectrum.txt, was 329 spectrum from closest

msd: mineral.silicate.nesosilicate.coarse.vswir.ns-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.perkin.spectrum.txt w/ score: 1.287
Actual closest compound, mineral.silicate.nesosilicate.coarse.vswir.ns-1a.jpl.beckman.spectrum.txt, was 322 spectrum from closest

msd: mineral.silicate.nesosilicate.fine.tir.almandine_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.inosilicate.fine.tir.acmite_1.jhu.nicolet.spectrum.txt w/ score: 1.840
Actual closest compound, mineral.silicate.nesosilicate.fine.tir.andalusite_1.jhu.nicolet.spectrum.txt, was 27 spectrum from closest

msd: mineral.silicate.nesosilicate.fine.tir.andalusite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.cyclosilicate.fine.tir.beryl_2.jhu.nicolet.spectrum.txt w/ score: 2.601
Actual closest compound, mineral.silicate.nesosilicate.fine.tir.almandine_1.jhu.nicolet.spectrum.txt, was 34 spectrum from closest

msd: mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.nesosilicate.coarse.vswir.ns-1a.jpl.beckman.spectrum.txt w/ score: 3.856
Actual closest compound, mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.perkin.spectrum.txt, was 334 spectrum from closest

msd: mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.nesosilicate.medium.vswir.ns-1a.jpl.perkin.spectrum.txt w/ score: 1.375
Actual closest compound, mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.beckman.spectrum.txt, was 326 spectrum from closest

msd: mineral.silicate.nesosilicate.medium.tir.ns-1a.jpl.nicolet.spectrum.txt is closest to: mineral.phosphate.none.medium.tir.p-1a.jpl.nicolet.spectrum.txt w/ score: 1.074
Actual closest compound, mineral.silicate.nesosilicate.medium.tir.ns-3b.jpl.nicolet.spectrum.txt, was 49 spectrum from closest

msd: mineral.silicate.nesosilicate.medium.tir.ns-3b.jpl.nicolet.spectrum.txt is closest to: mineral.carbonate.none.fine.tir.c-10a.jpl.nicolet.spectrum.txt w/ score: 0.542
Actual closest compound, mineral.silicate.nesosilicate.medium.tir.ns-1a.jpl.nicolet.spectrum.txt, was 6 spectrum from closest

msd: mineral.silicate.nesosilicate.medium.vswir.ns-1a.jpl.beckman.spectrum.txt is closest to: mineral.sulfide.none.fine.vswir.s-10a.jpl.beckman.spectrum.txt w/ score: 1.566
Actual closest compound, mineral.silicate.nesosilicate.medium.vswir.ns-1a.jpl.perkin.spectrum.txt, was 339 spectrum from closest

msd: mineral.silicate.nesosilicate.medium.vswir.ns-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.nesosilicate.fine.vswir.ns-1a.jpl.perkin.spectrum.txt w/ score: 1.375
Actual closest compound, mineral.silicate.nesosilicate.medium.vswir.ns-1a.jpl.beckman.spectrum.txt, was 334 spectrum from closest

msd: mineral.silicate.nesosilicate.solid.tir.almandine_1.jhu.nicolet.spectrum.txt is closest to: vegetation.tree.chorisia.insignis.tir.jpl240.jpl.nicolet.spectrum.txt w/ score: 0.401
Actual closest compound, mineral.silicate.nesosilicate.solid.tir.andalusite_1.jhu.nicolet.spectrum.txt, was 23 spectrum from closest

msd: mineral.silicate.nesosilicate.solid.tir.andalusite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.phyllosilicate.solid.tir.biotite_1.jhu.nicolet.spectrum.txt w/ score: 0.511
Actual closest compound, mineral.silicate.nesosilicate.solid.tir.almandine_1.jhu.nicolet.spectrum.txt, was 53 spectrum from closest

msd: mineral.silicate.phyllosilicate.coarse.tir.antigorite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.tectosilicate.coarse.tir.analcime_1.jhu.nicolet.spectrum.txt w/ score: 0.428
Actual closest compound, mineral.silicate.phyllosilicate.coarse.tir.biotite_1.jhu.nicolet.spectrum.txt, was 61 spectrum from closest

msd: mineral.silicate.phyllosilicate.coarse.tir.biotite_1.jhu.nicolet.spectrum.txt is closest to: meteorites.ordinarychondrite.h4.fine.tir.marilia.jhu.becknic.spectrum.txt w/ score: 1.822
Actual closest compound, mineral.silicate.phyllosilicate.coarse.tir.antigorite_1.jhu.nicolet.spectrum.txt, was 290 spectrum from closest

msd: mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.beckman.spectrum.txt w/ score: 3.313
Actual closest compound, mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.perkin.spectrum.txt, was 341 spectrum from closest

msd: mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.perkin.spectrum.txt w/ score: 2.691
Actual closest compound, mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.beckman.spectrum.txt, was 340 spectrum from closest

msd: mineral.silicate.phyllosilicate.fine.tir.biotite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.inosilicate.fine.tir.acmite_2.jhu.nicolet.spectrum.txt w/ score: 2.730
Actual closest compound, mineral.silicate.phyllosilicate.fine.tir.antigorite_1.jhu.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfate.none.medium.vswir.so-10a.jpl.beckman.spectrum.txt w/ score: 3.349
Actual closest compound, mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.perkin.spectrum.txt, was 332 spectrum from closest

msd: mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.perkin.spectrum.txt is closest to: rock.sedimentary.siliceou.solid.vswir.ward77.jpl.perkin.spectrum.txt w/ score: 3.397
Actual closest compound, mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.beckman.spectrum.txt, was 208 spectrum from closest

msd: mineral.silicate.phyllosilicate.medium.tir.ps-10a.jpl.nicolet.spectrum.txt is closest to: soil.entisol.none.unsorted.tir.fgg007.jpl.nicolet.spectrum.txt w/ score: 1.612
Actual closest compound, mineral.silicate.phyllosilicate.medium.tir.ps-12a.jpl.nicolet.spectrum.txt, was 5 spectrum from closest

msd: mineral.silicate.phyllosilicate.medium.tir.ps-12a.jpl.nicolet.spectrum.txt is closest to: mineral.silicate.sorosilicate.medium.tir.ss-1c.jpl.nicolet.spectrum.txt w/ score: 2.790
Actual closest compound, mineral.silicate.phyllosilicate.medium.tir.ps-10a.jpl.nicolet.spectrum.txt, was 5 spectrum from closest

msd: mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.beckman.spectrum.txt w/ score: 3.313
Actual closest compound, mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.perkin.spectrum.txt, was 341 spectrum from closest

msd: mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.phyllosilicate.coarse.vswir.ps-10a.jpl.perkin.spectrum.txt w/ score: 2.691
Actual closest compound, mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.beckman.spectrum.txt, was 339 spectrum from closest

msd: mineral.silicate.phyllosilicate.solid.tir.antigorite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.tectosilicate.solid.tir.chabazite_1.jhu.nicolet.spectrum.txt w/ score: 0.559
Actual closest compound, mineral.silicate.phyllosilicate.solid.tir.biotite_1.jhu.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.silicate.phyllosilicate.solid.tir.biotite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.inosilicate.solid.tir.acmite_2.jhu.nicolet.spectrum.txt w/ score: 0.856
Actual closest compound, mineral.silicate.phyllosilicate.solid.tir.antigorite_1.jhu.nicolet.spectrum.txt, was 5 spectrum from closest

msd: mineral.silicate.sorosilicate.coarse.tir.clinozo_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.sorosilicate.fine.tir.epidote_1.jhu.nicolet.spectrum.txt w/ score: 1.586
Actual closest compound, mineral.silicate.sorosilicate.coarse.tir.epidote_1.jhu.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.silicate.sorosilicate.coarse.vswir.ss-1a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.phyllosilicate.medium.vswir.ps-10a.jpl.beckman.spectrum.txt w/ score: 1.603
Actual closest compound, mineral.silicate.sorosilicate.coarse.vswir.ss-1a.jpl.perkin.spectrum.txt, was 341 spectrum from closest

msd: mineral.silicate.sorosilicate.coarse.vswir.ss-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.sorosilicate.medium.vswir.ss-1a.jpl.perkin.spectrum.txt w/ score: 1.071
Actual closest compound, mineral.silicate.sorosilicate.coarse.vswir.ss-1a.jpl.beckman.spectrum.txt, was 340 spectrum from closest

msd: mineral.silicate.sorosilicate.fine.tir.clinozo_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.inosilicate.fine.tir.acmite_1.jhu.nicolet.spectrum.txt w/ score: 1.807
Actual closest compound, mineral.silicate.sorosilicate.fine.tir.epidote_1.jhu.nicolet.spectrum.txt, was 248 spectrum from closest

msd: mineral.silicate.sorosilicate.fine.tir.epidote_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.sorosilicate.coarse.tir.clinozo_1.jhu.nicolet.spectrum.txt w/ score: 1.586
Actual closest compound, mineral.silicate.sorosilicate.fine.tir.clinozo_1.jhu.nicolet.spectrum.txt, was 179 spectrum from closest

msd: mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.beckman.spectrum.txt is closest to: mineral.tungstate.none.medium.vswir.t-1a.jpl.beckman.spectrum.txt w/ score: 4.297
Actual closest compound, mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.perkin.spectrum.txt, was 259 spectrum from closest

msd: mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.perkin.spectrum.txt w/ score: 4.208
Actual closest compound, mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.beckman.spectrum.txt, was 100 spectrum from closest

msd: mineral.silicate.sorosilicate.medium.tir.ss-1c.jpl.nicolet.spectrum.txt is closest to: mineral.silicate.phyllosilicate.medium.tir.ps-12a.jpl.nicolet.spectrum.txt w/ score: 2.790
Actual closest compound, mineral.silicate.sorosilicate.medium.tir.ss-1a.jpl.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.silicate.sorosilicate.medium.vswir.ss-1a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.beckman.spectrum.txt w/ score: 2.363
Actual closest compound, mineral.silicate.sorosilicate.medium.vswir.ss-1a.jpl.perkin.spectrum.txt, was 338 spectrum from closest

msd: mineral.silicate.sorosilicate.medium.vswir.ss-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.perkin.spectrum.txt w/ score: 1.678
Actual closest compound, mineral.silicate.sorosilicate.medium.vswir.ss-1a.jpl.beckman.spectrum.txt, was 328 spectrum from closest

msd: mineral.silicate.tectosilicate.coarse.tir.albite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.nesosilicate.coarse.tir.andalusite_1.jhu.nicolet.spectrum.txt w/ score: 0.976
Actual closest compound, mineral.silicate.tectosilicate.coarse.tir.analcime_1.jhu.nicolet.spectrum.txt, was 215 spectrum from closest

msd: mineral.silicate.tectosilicate.coarse.tir.analcime_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.cyclosilicate.coarse.tir.beryl_1.jhu.nicolet.spectrum.txt w/ score: 0.569
Actual closest compound, mineral.silicate.tectosilicate.coarse.tir.albite_1.jhu.nicolet.spectrum.txt, was 56 spectrum from closest

msd: mineral.silicate.tectosilicate.coarse.vswir.ts-10a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.phyllosilicate.fine.vswir.ps-10a.jpl.beckman.spectrum.txt w/ score: 2.962
Actual closest compound, mineral.silicate.tectosilicate.coarse.vswir.ts-10a.jpl.perkin.spectrum.txt, was 332 spectrum from closest

msd: mineral.silicate.tectosilicate.coarse.vswir.ts-10a.jpl.perkin.spectrum.txt is closest to: mineral.tungstate.none.coarse.vswir.t-1a.jpl.perkin.spectrum.txt w/ score: 3.413
Actual closest compound, mineral.silicate.tectosilicate.coarse.vswir.ts-10a.jpl.beckman.spectrum.txt, was 128 spectrum from closest

msd: mineral.silicate.tectosilicate.fine.tir.albite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.cyclosilicate.fine.tir.beryl_1.jhu.nicolet.spectrum.txt w/ score: 2.160
Actual closest compound, mineral.silicate.tectosilicate.fine.tir.analcime_1.jhu.nicolet.spectrum.txt, was 4 spectrum from closest

msd: mineral.silicate.tectosilicate.fine.tir.analcime_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.nesosilicate.fine.tir.andalusite_1.jhu.nicolet.spectrum.txt w/ score: 1.908
Actual closest compound, mineral.silicate.tectosilicate.fine.tir.albite_1.jhu.nicolet.spectrum.txt, was 6 spectrum from closest

msd: mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.beckman.spectrum.txt is closest to: mineral.phosphate.none.medium.vswir.p-1a.jpl.beckman.spectrum.txt w/ score: 3.348
Actual closest compound, mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.perkin.spectrum.txt, was 191 spectrum from closest

msd: mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.perkin.spectrum.txt w/ score: 4.208
Actual closest compound, mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.beckman.spectrum.txt, was 87 spectrum from closest

msd: mineral.silicate.tectosilicate.medium.tir.ts-10a.jpl.nicolet.spectrum.txt is closest to: mineral.phosphate.none.medium.tir.p-1a.jpl.nicolet.spectrum.txt w/ score: 0.944
Actual closest compound, mineral.silicate.tectosilicate.medium.tir.ts-12a.jpl.nicolet.spectrum.txt, was 44 spectrum from closest

msd: mineral.silicate.tectosilicate.medium.tir.ts-12a.jpl.nicolet.spectrum.txt is closest to: rock.igneous.alkalic.solid.all.ward17.jpl.nicolet.spectrum.txt w/ score: 0.957
Actual closest compound, mineral.silicate.tectosilicate.medium.tir.ts-10a.jpl.nicolet.spectrum.txt, was 27 spectrum from closest

msd: mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.tectosilicate.coarse.vswir.ts-10a.jpl.beckman.spectrum.txt w/ score: 2.928
Actual closest compound, mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.perkin.spectrum.txt, was 321 spectrum from closest

msd: mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.perkin.spectrum.txt is closest to: mineral.tungstate.none.coarse.vswir.t-1a.jpl.perkin.spectrum.txt w/ score: 3.488
Actual closest compound, mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.beckman.spectrum.txt, was 115 spectrum from closest

msd: mineral.silicate.tectosilicate.solid.tir.chabazite_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.phyllosilicate.solid.tir.biotite_1.jhu.nicolet.spectrum.txt w/ score: 0.591
Actual closest compound, mineral.silicate.tectosilicate.solid.tir.clinopt_1.jhu.nicolet.spectrum.txt, was 385 spectrum from closest

msd: mineral.silicate.tectosilicate.solid.tir.clinopt_1.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.sorosilicate.coarse.tir.clinozo_1.jhu.nicolet.spectrum.txt w/ score: 0.567
Actual closest compound, mineral.silicate.tectosilicate.solid.tir.chabazite_1.jhu.nicolet.spectrum.txt, was 339 spectrum from closest

msd: mineral.sulfate.none.coarse.all.epsomite.usgs.perknic.spectrum.txt is closest to: mineral.carbonate.none.coarse.all.natron.usgs.perknic.spectrum.txt w/ score: 2.096
Actual closest compound, mineral.sulfate.none.coarse.all.eugstec.usgs.perknic.spectrum.txt, was 365 spectrum from closest

msd: mineral.sulfate.none.coarse.all.eugstec.usgs.perknic.spectrum.txt is closest to: mineral.carbonate.none.coarse.all.nmnh105598.usgs.perknic.spectrum.txt w/ score: 0.753
Actual closest compound, mineral.sulfate.none.coarse.all.epsomite.usgs.perknic.spectrum.txt, was 394 spectrum from closest

msd: mineral.sulfate.none.coarse.tir.alunite_3.jhu.nicolet.spectrum.txt is closest to: mineral.hydroxide.none.coarse.tir.goethite_2.jhu.nicolet.spectrum.txt w/ score: 0.499
Actual closest compound, mineral.sulfate.none.coarse.tir.alunite_2.jhu.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.sulfate.none.coarse.vswir.so-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfate.none.medium.vswir.so-10a.jpl.beckman.spectrum.txt w/ score: 8.539
Actual closest compound, mineral.sulfate.none.coarse.vswir.so-10a.jpl.perkin.spectrum.txt, was 334 spectrum from closest

msd: mineral.sulfate.none.coarse.vswir.so-10a.jpl.perkin.spectrum.txt is closest to: mineral.sulfate.none.medium.vswir.so-10a.jpl.perkin.spectrum.txt w/ score: 4.996
Actual closest compound, mineral.sulfate.none.coarse.vswir.so-10a.jpl.beckman.spectrum.txt, was 196 spectrum from closest

msd: mineral.sulfate.none.fine.tir.alunite_1.jhu.nicolet.spectrum.txt is closest to: meteorites.achondrite.urelite.fine.tir.dingopupdonga.jhu.becknic.spectrum.txt w/ score: 1.273
Actual closest compound, mineral.sulfate.none.fine.tir.alunite_2.jhu.nicolet.spectrum.txt, was 1 spectrum from closest

msd: mineral.sulfate.none.fine.tir.alunite_2.jhu.nicolet.spectrum.txt is closest to: mineral.silicate.tectosilicate.fine.tir.analcime_1.jhu.nicolet.spectrum.txt w/ score: 1.883
Actual closest compound, mineral.sulfate.none.fine.tir.alunite_1.jhu.nicolet.spectrum.txt, was 12 spectrum from closest

msd: mineral.sulfate.none.fine.vswir.so-10a.jpl.beckman.spectrum.txt is closest to: mineral.tungstate.none.medium.vswir.t-1a.jpl.beckman.spectrum.txt w/ score: 5.671
Actual closest compound, mineral.sulfate.none.fine.vswir.so-10a.jpl.perkin.spectrum.txt, was 307 spectrum from closest

msd: mineral.sulfate.none.fine.vswir.so-10a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.perkin.spectrum.txt w/ score: 2.758
Actual closest compound, mineral.sulfate.none.fine.vswir.so-10a.jpl.beckman.spectrum.txt, was 105 spectrum from closest

msd: mineral.sulfate.none.medium.tir.so-10a.jpl.nicolet.spectrum.txt is closest to: mineral.silicate.tectosilicate.medium.tir.ts-12a.jpl.nicolet.spectrum.txt w/ score: 0.690
Actual closest compound, mineral.sulfate.none.medium.tir.so-11a.jpl.nicolet.spectrum.txt, was 325 spectrum from closest

msd: mineral.sulfate.none.medium.tir.so-11a.jpl.nicolet.spectrum.txt is closest to: mineral.silicate.sorosilicate.medium.tir.ss-1a.jpl.nicolet.spectrum.txt w/ score: 0.506
Actual closest compound, mineral.sulfate.none.medium.tir.so-10a.jpl.nicolet.spectrum.txt, was 207 spectrum from closest

msd: mineral.sulfate.none.medium.vswir.so-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfate.none.coarse.vswir.so-10a.jpl.beckman.spectrum.txt w/ score: 8.539
Actual closest compound, mineral.sulfate.none.medium.vswir.so-10a.jpl.perkin.spectrum.txt, was 334 spectrum from closest

msd: mineral.sulfate.none.medium.vswir.so-10a.jpl.perkin.spectrum.txt is closest to: mineral.sulfate.none.coarse.vswir.so-10a.jpl.perkin.spectrum.txt w/ score: 4.996
Actual closest compound, mineral.sulfate.none.medium.vswir.so-10a.jpl.beckman.spectrum.txt, was 188 spectrum from closest

msd: mineral.sulfate.none.solid.tir.barite_1.jhu.nicolet.spectrum.txt is closest to: vegetation.shrub.puya.venusta.tir.jpl079.jpl.nicolet.spectrum.txt w/ score: 0.354
Actual closest compound, mineral.sulfate.none.solid.tir.anhydrite_1.jhu.nicolet.spectrum.txt, was 16 spectrum from closest

msd: mineral.sulfide.none.coarse.tir.pyrite_1.jhu.nicolet.spectrum.txt is closest to: meteorites.ordinarychondrite.l3.fine.tir.alha77214.jhu.becknic.spectrum.txt w/ score: 0.689
Actual closest compound, mineral.sulfide.none.coarse.tir.pyroph_1.jhu.nicolet.spectrum.txt, was 77 spectrum from closest

msd: mineral.sulfide.none.coarse.tir.pyroph_1.jhu.nicolet.spectrum.txt is closest to: mineral.sulfide.none.fine.tir.pyroph_1.jhu.nicolet.spectrum.txt w/ score: 2.800
Actual closest compound, mineral.sulfide.none.coarse.tir.pyrite_1.jhu.nicolet.spectrum.txt, was 181 spectrum from closest

msd: mineral.sulfide.none.coarse.vswir.s-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfide.none.medium.vswir.s-10a.jpl.beckman.spectrum.txt w/ score: 3.610
Actual closest compound, mineral.sulfide.none.coarse.vswir.s-10a.jpl.perkin.spectrum.txt, was 341 spectrum from closest

msd: mineral.sulfide.none.coarse.vswir.s-10a.jpl.perkin.spectrum.txt is closest to: mineral.sulfide.none.medium.vswir.s-10a.jpl.perkin.spectrum.txt w/ score: 2.158
Actual closest compound, mineral.sulfide.none.coarse.vswir.s-10a.jpl.beckman.spectrum.txt, was 335 spectrum from closest

msd: mineral.sulfide.none.fine.tir.pyrite_1.jhu.nicolet.spectrum.txt is closest to: vegetation.shrub.aloe.arborescens_flower.tir.jpl072.jpl.nicolet.spectrum.txt w/ score: 0.871
Actual closest compound, mineral.sulfide.none.fine.tir.pyroph_1.jhu.nicolet.spectrum.txt, was 25 spectrum from closest

msd: mineral.sulfide.none.fine.tir.pyroph_1.jhu.nicolet.spectrum.txt is closest to: mineral.sulfide.none.coarse.tir.pyroph_1.jhu.nicolet.spectrum.txt w/ score: 2.800
Actual closest compound, mineral.sulfide.none.fine.tir.pyrite_1.jhu.nicolet.spectrum.txt, was 97 spectrum from closest

msd: mineral.sulfide.none.fine.vswir.s-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfide.none.coarse.vswir.s-10a.jpl.beckman.spectrum.txt w/ score: 1.743
Actual closest compound, mineral.sulfide.none.fine.vswir.s-10a.jpl.perkin.spectrum.txt, was 324 spectrum from closest

msd: mineral.sulfide.none.fine.vswir.s-10a.jpl.perkin.spectrum.txt is closest to: mineral.element.none.fine.vswir.e-1a.jpl.perkin.spectrum.txt w/ score: 1.192
Actual closest compound, mineral.sulfide.none.fine.vswir.s-10a.jpl.beckman.spectrum.txt, was 313 spectrum from closest

msd: mineral.sulfide.none.medium.tir.s-10a.jpl.nicolet.spectrum.txt is closest to: mineral.element.none.coarse.tir.e-1a.jpl.nicolet.spectrum.txt w/ score: 0.808
Actual closest compound, mineral.sulfide.none.medium.tir.s-11a.jpl.nicolet.spectrum.txt, was 12 spectrum from closest

msd: mineral.sulfide.none.medium.tir.s-11a.jpl.nicolet.spectrum.txt is closest to: mineral.arsenate.none.medium.tir.a-1a.jpl.nicolet.spectrum.txt w/ score: 1.140
Actual closest compound, mineral.sulfide.none.medium.tir.s-10a.jpl.nicolet.spectrum.txt, was 14 spectrum from closest

msd: mineral.sulfide.none.medium.vswir.s-10a.jpl.beckman.spectrum.txt is closest to: mineral.sulfide.none.coarse.vswir.s-10a.jpl.beckman.spectrum.txt w/ score: 3.610
Actual closest compound, mineral.sulfide.none.medium.vswir.s-10a.jpl.perkin.spectrum.txt, was 341 spectrum from closest

msd: mineral.sulfide.none.medium.vswir.s-10a.jpl.perkin.spectrum.txt is closest to: mineral.sulfide.none.coarse.vswir.s-10a.jpl.perkin.spectrum.txt w/ score: 2.158
Actual closest compound, mineral.sulfide.none.medium.vswir.s-10a.jpl.beckman.spectrum.txt, was 339 spectrum from closest

msd: mineral.tungstate.none.coarse.vswir.t-1a.jpl.beckman.spectrum.txt is closest to: mineral.tungstate.none.medium.vswir.t-1a.jpl.beckman.spectrum.txt w/ score: 11.205
Actual closest compound, mineral.tungstate.none.coarse.vswir.t-1a.jpl.perkin.spectrum.txt, was 318 spectrum from closest

msd: mineral.tungstate.none.coarse.vswir.t-1a.jpl.perkin.spectrum.txt is closest to: mineral.tungstate.none.medium.vswir.t-1a.jpl.perkin.spectrum.txt w/ score: 8.744
Actual closest compound, mineral.tungstate.none.coarse.vswir.t-1a.jpl.beckman.spectrum.txt, was 105 spectrum from closest

msd: mineral.tungstate.none.fine.vswir.t-1a.jpl.beckman.spectrum.txt is closest to: mineral.silicate.sorosilicate.fine.vswir.ss-1a.jpl.beckman.spectrum.txt w/ score: 3.870
Actual closest compound, mineral.tungstate.none.fine.vswir.t-1a.jpl.perkin.spectrum.txt, was 192 spectrum from closest

msd: mineral.tungstate.none.fine.vswir.t-1a.jpl.perkin.spectrum.txt is closest to: mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.perkin.spectrum.txt w/ score: 3.580
Actual closest compound, mineral.tungstate.none.fine.vswir.t-1a.jpl.beckman.spectrum.txt, was 82 spectrum from closest

msd: mineral.tungstate.none.medium.vswir.t-1a.jpl.beckman.spectrum.txt is closest to: mineral.tungstate.none.coarse.vswir.t-1a.jpl.beckman.spectrum.txt w/ score: 11.205
Actual closest compound, mineral.tungstate.none.medium.vswir.t-1a.jpl.perkin.spectrum.txt, was 309 spectrum from closest

msd: mineral.tungstate.none.medium.vswir.t-1a.jpl.perkin.spectrum.txt is closest to: mineral.tungstate.none.coarse.vswir.t-1a.jpl.perkin.spectrum.txt w/ score: 8.744
Actual closest compound, mineral.tungstate.none.medium.vswir.t-1a.jpl.beckman.spectrum.txt, was 103 spectrum from closest

msd: nonphotosyntheticvegetation.bark.abies.concolor.tir.vh311.ucsb.nicolet.spectrum.txt is closest to: nonphotosyntheticvegetation.branches.ceanothus.megacarpus.tir.vh331.ucsb.nicolet.spectrum.txt w/ score: 5.481
Actual closest compound, nonphotosyntheticvegetation.bark.abies.concolor.tir.vh315.ucsb.nicolet.spectrum.txt, was 10 spectrum from closest

msd: nonphotosyntheticvegetation.bark.abies.concolor.tir.vh315.ucsb.nicolet.spectrum.txt is closest to: nonphotosyntheticvegetation.leaves.quercus.species.tir.vh319.ucsb.nicolet.spectrum.txt w/ score: 3.277
Actual closest compound, nonphotosyntheticvegetation.bark.abies.concolor.tir.vh311.ucsb.nicolet.spectrum.txt, was 17 spectrum from closest

msd: nonphotosyntheticvegetation.bark.abies.concolor.vswir.vh311.ucsb.asd.spectrum.txt is closest to: nonphotosyntheticvegetation.bark.pinus.ponderosa.vswir.vh314.ucsb.asd.spectrum.txt w/ score: 6.443
